,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
2080,146272,12134.0,6,18,0,1,44.0,2,0,1331,28014,40903,31760,19377,11021,7783,0,9.16474,-0.30769858
2081,589820,10954.0,13,30,0,5,62.0,2,0,32346,93009,67680,56660,82908,186605,61242,0,8.700905,3.535326
2082,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.5249,16.28454
2083,585698,7284.0,10,21,2,1,114.0,2,1,10466,74758,151278,83510,196733,50711,0,0,10.62603,1.0459484
2084,26888,9723.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,25392,0,2.3641388,5.0385575
2085,270609,7188.66650390625,8,39,0,3,0.0,2,0,23243,9347,28422,72758,31085,56616,0,0,9.272008,1.206857
2086,1589938,12024.0,13,0,0,1,13.0,2,0,1567683,2414,3908,3113,1731,1063,4756,0,2.3454673,-9.657117
2087,442671,12237.0,6,74,2,13,18.0,2,1,26778,27244,41854,47418,19292,81934,191739,0,5.399814,5.210338
2088,404333,11767.0,10,0,0,6,3.0,2,0,20183,32867,205893,4235,2762,5766,127203,0,6.5116525,1.7790117
2089,55937,10440.0,10,0,0,4,4.0,1,0,2134,5929,5596,3796,4362,22619,3325,0,8.494025,4.870239
2090,44819,446.0,1,0,0,0,0.0,1,0,42731,0,0,0,0,0,0,0,2.7988172,-9.172249
2091,75939,2658.0,6,0,0,0,40.0,2,0,36003,29785,990,0,0,0,0,0,5.6545873,-5.780023
2092,70615,9400.0,13,0,0,5,9.0,2,0,2297,12916,5482,2717,1966,33617,3584,0,8.93442,4.9477806
2093,436794,8300.0,8,0,0,3,0.0,2,0,3277,13938,35585,5049,613,4692,6028,0,1.810367,-0.53170025
2094,263780,12479.0,8,405,0,1,11.0,2,0,10021,32591,33279,49903,42864,29318,16365,0,9.118871,1.5362903
2095,197510,8578.0,10,65,2,10,1.0,2,1,24137,25320,37499,32715,8909,28476,31651,0,7.0630436,2.423808
2096,759408,10560.0,6,35,0,6,23.0,2,0,21712,6834,19595,13328,37924,84057,6407,0,2.2154748,0.5891455
2097,43479,8109.0,8,0,0,1,13.0,2,0,13553,4045,13897,3379,158,580,0,0,6.301227,-2.2235022
2098,24686,7247.0,6,0,0,1,0.0,2,0,135,5112,3954,5512,1901,2620,0,0,6.699593,-0.18520017
2099,2883814,13806.0,15,0,0,1,5.0,0,0,1717,11734,18990,3313,77054,37625,2366415,0,2.5646937,6.5555325
2100,15549,8739.0,6,0,0,1,0.0,2,0,236,1788,5705,861,1017,617,520,0,5.45547,0.023985911
2101,36773,8166.0,6,10,0,4,0.0,2,0,2644,2401,1740,3254,1676,11474,6669,0,7.2325764,4.363859
2102,5925,564.0,3,0,0,0,2.0,2,0,259,0,0,0,0,0,0,0,2.0615666,-1.4470053
2103,64497,10975.0,5,0,0,5,22.0,1,0,2551,2353,10325,3621,875,3784,38211,0,3.680395,5.312483
2104,27818,8366.0,6,0,0,3,17.0,2,0,3256,2146,7325,775,1311,3075,43,0,6.094664,0.29558155
2105,11503,1761.0,2,0,0,0,6.0,2,0,971,5029,0,0,0,0,0,0,7.0344667,-4.0558124
2106,954228,8563.0,6,13,2,4,89.0,2,1,1596,25134,314673,17900,440315,118445,19634,0,11.055329,1.5568378
2107,18390,11208.0,6,0,0,1,2.0,2,0,1029,1233,2484,2267,1184,2350,1950,0,4.2447453,1.392846
2108,463174,11757.0,7,24,0,7,20.0,2,0,47301,49197,57356,50838,43122,88953,115008,0,6.6124377,3.6641717
2109,1518850,11545.0,17,364,2,9,26.0,2,1,34566,111931,274607,79404,86296,282439,645152,0,5.6344743,5.002211
2110,54294,12358.0,19,0,0,1,6.0,2,0,6764,14543,10109,2939,2318,823,4619,0,6.2238207,-1.7696356
2111,223764,6697.0,5,19,0,1,11.0,1,0,28527,34355,41620,54946,57077,885,0,0,10.43442,0.18718731
2112,48570,4446.0,7,0,0,0,0.0,2,0,867,215,1188,98,0,0,0,0,2.2233117,-0.9514157
2113,349207,12148.0,15,0,0,4,0.0,2,0,14929,4535,5289,4276,3024,10160,5831,0,1.1506923,-1.1788505
2114,12462276,9654.0,11,229,0,6,25.0,2,0,6434,12289176,41388,8251,44557,40189,26771,0,10.429099,-6.745867
2115,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.673477,16.151999
2116,251036,11351.0,11,7,2,6,7.0,2,1,2748,14751,28722,13947,56550,2988,128771,0,5.183099,5.461441
2117,124134,10483.2001953125,10,56,2,5,2.0,0,2,4603,6753,6666,4548,17831,23082,57292,0,5.352497,5.606781
2118,68870,7822.0,6,116,0,3,0.0,2,0,3489,8055,11128,5581,23059,10877,0,0,10.579182,1.9409593
2119,2529493,11113.0,11,306,2,3,51.0,2,1,39215,69908,111075,1639206,266672,184313,209273,0,11.814836,-1.068917
2120,1385382,6668.0,18,203,2,0,152.0,2,2,168497,343027,450535,95211,98282,215063,0,0,8.187886,-0.3812898
2121,0,0.0,2,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.411615,15.68264
2122,4519073,1368.0,6,0,0,0,10.0,2,0,169178,4347357,0,0,0,0,0,0,9.838601,-6.5549855
2123,283890,13676.6669921875,8,14,2,3,32.0,2,1,1392,6048,6089,2470,3144,18954,221250,0,2.8758776,6.4078546
2124,155110,10891.2001953125,6,0,0,1,2.0,2,0,1218,3669,2836,2270,1673,4429,1969,0,1.9606044,-0.49942163
2125,51301,11392.0,22,0,0,1,3.0,1,0,26014,3894,2700,6950,2015,2380,3927,0,3.939886,-4.412432
2126,422582,10500.0,7,49,0,1,14.0,2,0,7766,21640,11610,25949,44233,14667,17536,0,2.114821,0.1638644
2127,52109,9356.0,6,0,0,1,3.0,1,0,992,9507,7400,17392,1919,9528,1818,0,8.930201,0.32794908
2128,499816,4198.0,7,0,0,0,0.0,2,0,484,45466,74358,6933,0,0,0,0,3.0337331,-0.81198126
2129,594168,11631.0,11,13,2,3,2.0,2,1,47159,53137,52455,97862,119688,112314,93811,0,8.610154,2.8859303
2130,79580,11304.0,10,0,0,1,8.0,1,0,11862,22869,9250,10071,3965,7132,5843,0,6.822543,-1.2901679
2131,640312,10594.0,11,30,0,4,30.0,2,0,17316,11704,26465,32221,31488,152289,15863,0,3.7757277,1.1970963
2132,251154,12305.0,19,16,0,3,9.0,2,0,10297,15597,15119,40288,11094,2753,45209,0,2.5008287,1.2182646
2133,41341,6140.0,5,0,0,0,8.0,2,0,106,7077,1599,7295,441,0,0,0,3.7471428,-0.785412
2134,86973,5101.33349609375,5,0,0,0,88.0,2,0,15616,51420,6477,4700,26,0,0,0,7.822781,-4.9119678
2135,12152,4100.0,4,0,0,0,0.0,2,0,818,3620,3073,142,0,0,0,0,6.272813,-1.3785582
2136,12387,6581.0,5,0,0,1,0.0,1,0,2251,2349,2217,1091,2259,126,0,0,4.9242926,-0.023406912
2137,879081,11214.0,14,8,2,10,380.0,2,2,56537,68958,71046,118776,187765,272427,87152,0,9.352099,3.4235728
2138,36746,5016.0,6,0,0,0,15.0,1,0,5341,12131,5449,5434,918,0,0,0,7.495428,-2.1248677
2139,8298,741.0,3,0,0,0,0.0,2,0,527,1148,0,0,0,0,0,0,3.4438627,-1.8714253
2140,47039,12962.0,13,0,0,3,0.0,2,0,4260,4614,5799,1952,1216,2062,10474,0,4.852175,2.1745367
2141,7882151,12665.5,24,193,2,14,6.0,2,1,76947,79864,37305,170162,2335,3452096,297215,0,9.304281,5.340441
2142,165610,11114.0,11,17,0,3,58.0,2,0,1395,23791,61122,13240,8708,14538,33208,0,6.999275,1.2952548
2143,134910,8647.0,7,42,2,6,41.0,2,1,15332,20707,32107,6387,2200,44213,7678,0,8.200516,2.9988062
2144,313834,1927.0,3,0,0,0,0.0,2,0,409,11324,0,0,0,0,0,0,0.75637543,-1.0349553
2145,27545,7178.0,4,4,0,0,0.0,1,0,6658,2229,7443,6071,1410,927,0,0,6.574309,-1.1481032
2146,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.631262,-2.397252
2147,2243718,11800.0,18,68,2,9,84.0,2,1,677285,87021,187211,88030,63150,1045454,86207,0,8.527557,4.0185995
2148,263179,7255.0,6,40,2,1,27.0,2,1,10618,42459,46000,69717,66540,20679,0,0,10.598575,0.4614436
2149,361051,10470.0,13,96,0,3,25.0,2,0,31392,49369,57713,15333,7165,54100,136136,0,5.5384235,4.4387207
2150,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.376127,16.626537
2151,2153683,7301.60009765625,8,7,0,6,29.0,2,0,1742337,55792,58477,37686,53085,55111,0,0,3.0928454,-7.6537094
2152,535679,9934.0,7,61,2,8,22.0,2,1,45254,50370,61850,1461,66324,136290,163401,0,6.578588,4.5175967
2153,10799,250.0,2,0,0,0,5.0,2,0,250,0,0,0,0,0,0,0,0.6867554,-1.6107682
2154,104029,4299.0,6,0,0,0,0.0,2,0,31323,23114,42408,1586,0,0,0,0,7.515887,-2.8569367
2155,1814152,12663.0,13,355,2,9,14.0,2,1,18614,97834,41664,437133,92749,27638,155479,0,2.9799979,0.16705643
2156,9055,2519.0,3,0,0,0,0.0,2,0,1403,245,141,0,0,0,0,0,3.7960808,-2.2794738
2157,1108789,11128.0,21,10,0,8,4.0,1,0,53291,67985,663705,48991,70754,114779,84755,0,9.920497,-2.2983856
2158,68219,9238.0,16,0,0,1,9.0,1,0,2659,23111,11354,18271,6490,1838,995,0,8.631738,-1.4740027
2159,408474,9896.6669921875,4,19,2,3,10.0,0,2,31298,52397,53565,62432,103994,52486,30617,0,9.869222,1.802723
2160,41423,5019.33349609375,7,0,0,0,0.0,2,0,338,1338,3223,32140,224,0,0,0,12.252603,-1.4125317
2161,17041,7934.0,6,0,2,3,10.0,2,1,211,1752,3088,850,5283,2948,0,0,6.1977,0.8076087
2162,154056,7964.66650390625,16,0,2,1,0.0,2,1,1544,3333,3826,2442,128404,11141,0,0,13.044892,2.5116982
2163,29841,10702.5,8,0,0,1,25.0,0,0,6351,9102,4180,1400,1106,1098,1646,0,5.466728,-2.0956683
2164,60957,7325.0,6,55,0,1,26.0,2,0,4333,16740,13753,4367,10670,1151,0,0,8.619281,-0.5345689
2165,54683,5399.0,5,0,0,0,0.0,2,0,1737,3564,1774,40545,1118,0,0,0,12.209396,-1.197581
2166,142084,11226.0,13,0,0,8,24.0,2,0,35897,13974,11819,4615,2817,21197,33647,0,5.560461,3.0413184
2167,546361,11041.0,5,0,0,0,0.0,0,0,14188,38833,40979,38213,11702,99655,285397,0,4.9721494,5.8366337
2168,226435,11589.0,13,9,2,1,119.0,2,1,13529,51882,30866,44701,54086,6435,16677,0,9.828081,0.4604506
2169,5803,12313.0,6,0,0,1,0.0,2,0,147,891,104,35,53,52,212,0,1.9849339,2.1205142
2170,506813,10846.0,13,0,0,1,32.0,2,0,181768,10784,1899,1416,1102,4573,297976,0,3.6136012,5.003055
2171,252830,4360.0,4,0,0,0,22.0,2,0,103094,41698,95590,2794,0,0,0,0,6.6718044,-3.1728227
2172,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.646656,-2.3534963
2173,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.263594,0.428488
2174,12406,1938.0,3,0,0,0,0.0,2,0,1406,3544,0,0,0,0,0,0,5.409819,-3.0769203
2175,125939,8062.0,4,0,0,4,12.0,1,0,1016,21493,32077,24783,4833,37429,958,0,8.710172,1.5690774
2176,140498,12296.0,13,0,0,6,7.0,2,0,6557,28059,39168,6623,2512,21747,32155,0,6.763205,2.1281748
2177,12922726,11200.0,32,39,2,13,132.0,2,1,12142181,39135,358875,56108,6371,160424,150819,0,3.0463405,-8.999582
2178,16645,10932.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,7636,0,3.0400639,3.188985
2179,289111,12285.0,13,0,0,4,11.0,2,0,26107,32168,27831,7484,19864,39168,20334,0,3.1261911,0.4255861
2180,129640,7587.0,6,0,0,1,6.0,2,0,3471,9645,31276,45416,1112,1355,0,0,9.977156,-0.8461758
2181,46176,12046.0,12,0,0,1,10.0,2,0,965,3136,3723,2738,1733,1027,3019,0,4.3393736,0.22383727
2182,14397,923.0,3,0,0,0,0.0,1,0,11451,150,0,0,0,0,0,0,2.645275,-7.3938217
2183,23857,9128.0,0,0,0,0,4.5,0,0,3990,1278,116,3384,2350,3194,3945,0,5.061825,1.691171
2184,925644,9115.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,542684,0,3.772721,5.8746676
2185,870,8890.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,812,0,4.0800858,-11.76644
2186,202875,11717.0,11,74,0,4,26.0,2,0,13083,27237,24424,30316,31888,14935,36055,0,7.4628525,2.6287346
2187,25160,10340.0,11,0,0,1,14.5,2,0,1433,5594,3815,729,524,602,1085,0,5.390171,-0.46144855
2188,460508,11380.0,11,155,2,2,28.0,2,1,245943,2817,5202,29974,141296,14935,13219,0,3.2574456,-5.2771416
2189,455914,9168.0,8,85,2,5,28.5,2,1,1138,77580,34546,20976,115482,81668,85896,0,9.234474,3.1256485
2190,6406149,11551.2001953125,11,0,0,3,3.0,2,0,450,23776,21803,916492,4007,63698,49331,0,1.6835412,-0.119516544
2191,273141,11475.0,11,0,0,1,21.0,2,0,14990,22203,91734,25968,10023,13282,77382,0,6.3634143,2.2837691
2192,910044,6639.2001953125,6,0,0,1,0.0,2,0,136,1466,2247,3882,3700,74,0,0,-0.007252458,-0.16131459
2193,269987,8461.0,12,0,0,1,8.0,2,0,17916,9724,46161,3997,30888,9439,1402,0,3.1987324,-0.1970484
2194,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.462793,-0.2901944
2195,0,0.0,9,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,17.75375,-2.1406581
2196,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.506695,-0.2538174
2197,750979,7801.60009765625,8,19,2,3,4.0,2,1,3963,163084,414191,76139,37635,49808,0,0,9.459264,-2.4838586
2198,360533,11080.0,11,104,0,8,81.0,2,0,16583,35925,43586,46888,64530,86722,44956,0,8.579788,3.1456022
2199,175658,505.0,2,0,0,0,1.0,2,0,147329,0,0,0,0,0,0,0,2.9732244,-7.9594884
2200,425564,10435.0,6,0,0,1,37.0,2,0,47738,69484,53795,54537,14402,123378,45720,0,7.954232,3.2735398
2201,1587839,11858.0,7,99,2,18,39.0,2,1,2950,30628,1727,33883,66639,12002,1404244,0,2.2280133,6.497454
2202,1831,14668.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1606,0,3.983543,-11.616677
2203,220758,13285.0,8,116,2,14,36.0,2,1,7434,18511,28991,16284,9023,51173,76732,0,6.2129927,4.8491893
2204,564652,7993.60009765625,6,60,0,6,24.0,2,0,2373,9346,32528,7026,21928,419035,66575,0,9.800386,6.757357
2205,9302,6686.39990234375,6,0,0,1,0.0,2,0,511,552,547,1234,2644,570,0,0,3.9782794,0.9925581
2206,23508,4146.0,6,0,0,0,0.0,2,0,7054,3113,1600,710,0,0,0,0,4.3495946,-3.2074683
2207,1261707,10486.0,22,0,0,5,5.0,2,0,1189694,7470,18068,5835,5416,11811,2874,0,2.9218736,-8.95406
2208,54729,7103.0,5,63,0,4,23.0,1,0,2367,5877,8380,10950,11704,6337,0,0,9.448608,0.97255814
2209,151582,7299.0,8,0,0,1,36.0,2,0,4899,41702,82338,19445,1468,108,0,0,9.286076,-2.5812235
2210,34158,8357.0,6,0,0,1,0.0,2,0,511,2912,7536,2127,2983,4102,397,0,6.447458,0.6388763
2211,67828,6900.0,5,0,0,1,0.0,1,0,2930,4765,5834,3849,2134,43416,0,0,9.643112,6.15441
2212,236614,5501.0,4,0,0,0,3.0,2,0,2343,588,103375,16843,6110,0,0,0,9.236061,-1.5455287
2213,33004,12829.0,11,0,0,1,0.0,2,0,2478,1850,3329,2379,2037,3327,9929,0,4.410679,2.573708
2214,158294,6795.0,7,92,0,1,113.0,2,0,11805,17781,23073,21062,65146,1419,0,0,11.217817,1.3375578
2215,32525,8467.0,9,0,2,3,11.0,2,1,633,1933,9600,1133,1227,8772,3659,0,7.040161,1.9833981
2216,55828,10932.0,11,0,0,3,11.0,2,0,3379,8905,3166,2732,1713,25866,2345,0,8.883889,5.0090427
2217,36305,10701.0,3,0,0,6,25.0,0,0,169,910,1297,2130,2680,24472,2871,0,9.009015,6.1158457
2218,254178,2838.0,5,0,0,0,0.0,2,0,0,1712,49,0,0,0,0,0,0.16410655,-0.52292204
2219,220708,11703.0,11,42,0,10,45.0,2,0,2205,14475,22852,7178,13809,50305,40582,0,7.00367,4.033458
2220,24829,9537.0,8,0,0,1,1.0,2,0,545,1624,904,1081,934,10979,1486,0,8.03726,5.064112
2221,253403,9177.0,13,44,0,3,19.0,2,0,11809,29055,85471,29381,5389,48853,17473,0,8.009736,0.69032466
2222,92405,11307.7783203125,11,0,0,1,0.0,2,0,483,3584,4017,1901,799,936,7450,0,2.715927,0.11689646
2223,198497,11283.333984375,6,40,0,1,19.0,2,0,19438,53912,31456,14703,35192,17871,16736,0,8.387738,0.6532108
2224,274168,13200.0,11,0,0,1,0.0,2,0,213276,4842,8529,3050,10595,1349,4499,0,2.8497567,-7.1159573
2225,1391508270,4150.0,4,0,0,0,33.0,2,0,5068,8432,37331,734,0,0,0,0,-0.9438279,0.47290707
2226,447165,10749.6669921875,14,255,2,4,9.0,2,2,56842,37458,35858,43314,97492,87542,37762,0,9.238968,2.7340624
2227,38057,12092.0,11,0,0,1,3.0,2,0,1024,2875,6161,4197,2650,4414,9128,0,5.101876,2.20526
2228,66590,4980.0,8,0,0,0,10.0,0,0,24564,32265,1874,3553,0,0,0,0,6.4352818,-5.572376
2229,86059,10920.0,15,0,0,6,0.0,2,0,6500,5282,1712,2957,4673,28090,11382,0,7.740923,4.4022746
2230,783249,10900.0,6,57,2,6,99.0,2,1,27037,14505,34932,38656,12174,88126,128757,0,2.0507102,1.2039871
2231,30130919,4558.0,4,0,0,0,11.0,2,0,30048303,41456,29253,2549,0,0,0,0,1.9156957,-10.164353
2232,58643,12265.0,5,464,2,6,57.0,1,1,306,1909,7980,1993,1321,14151,25714,0,5.1936255,4.846231
2233,32902,11414.0,10,0,0,1,0.0,2,0,2332,2149,4218,2550,8129,2963,5668,0,5.9198813,1.7615246
2234,58525,10634.0,6,0,0,4,0.0,2,0,13595,4551,7724,5234,1871,4468,11283,0,5.463643,2.024804
2235,23930,11531.0,21,0,0,1,90.0,2,0,1098,2468,1634,786,997,1283,10419,0,3.6542518,3.195601
2236,42368,7286.0,6,0,0,1,0.0,2,0,1951,5017,7617,5934,9487,4335,0,0,9.064393,0.9490467
2237,219705,9876.0,11,22,2,8,14.0,2,1,23518,12192,17278,5377,30421,62335,11383,0,8.898391,3.3949423
2238,950482,11518.0,14,10,0,4,10.0,2,0,8807,5104,14731,7566,12801,12302,6832,0,0.5822946,0.114349596
2239,9637309,12200.0,11,34,2,8,47.0,2,1,15464,72035,326668,8537026,34725,13229,628859,0,12.633342,-1.5282921
2240,49870335,12926.0,22,69,2,3,15.0,2,1,35341912,58557,9066178,102251,4928612,73005,286186,0,3.180298,-6.6383905
2241,51503,12762.0,9,92,2,1,0.0,2,1,2617,1286,3670,3519,466,34145,2867,0,9.222247,6.296441
2242,1439530,8600.0,8,6,2,5,32.0,2,1,13827,1133988,28880,19759,40194,18599,61257,0,9.423866,-5.7929115
2243,250090,10874.0,6,0,0,1,21.0,2,0,29474,45211,48614,39447,2855,2741,2413,0,7.8210497,-1.1380912
2244,255696,6562.0,8,40,0,1,11.0,2,0,870,42397,56480,88594,59541,83,0,0,10.406844,-0.19829525
2245,809939,9466.6669921875,26,44,0,9,41.0,2,0,369578,45796,82681,48215,77918,148079,27733,0,3.7263122,-4.736002
2246,520396,12011.0,15,60,2,8,9.0,2,1,28190,47113,159395,6451,39483,26065,182327,0,6.029862,3.0498106
2247,17733,8089.0,5,0,0,1,7.0,2,0,764,2380,2033,800,1384,733,67,0,4.901055,0.21577388
2248,96641,14923.0,11,119,0,1,0.0,2,0,2218,1803,5496,1884,3054,27149,14154,0,7.338856,4.4822173
2249,103420,11275.0,11,32,2,7,0.0,2,2,1881,1417,4415,3067,833,71701,16676,0,9.516215,6.7096977
2250,19747444,12369.0,13,0,0,1,24.0,2,0,19680122,2396,2269,1701,1209,1508,4927,0,2.092761,-9.990394
2251,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.247108,16.346289
2252,457219,7353.0,6,84,2,6,176.0,2,2,10974,63740,36298,31492,138896,168521,0,0,10.37054,3.6401527
2253,28421,10567.0,6,0,0,3,0.0,2,0,3269,2469,3010,1418,1118,2319,6730,0,4.6443624,2.1410782
2254,64275,5358.0,5,0,0,0,0.0,2,0,2318,6194,4110,3325,133,0,0,0,3.0317323,-1.0803388
2255,62870,11296.0,19,0,0,6,0.0,2,0,5802,5000,19501,6499,3247,15376,4964,0,7.3136177,1.7194242
2256,14344032,7608.0,6,420,2,5,22.0,2,2,64690,49612,57772,65792,61382,156405,0,0,0.23960991,0.3599395
2257,35192,12461.0,11,0,0,1,2.0,2,0,135,6403,1637,4000,1780,4293,12044,0,4.563869,2.915749
2258,47519,10727.0,11,0,0,1,87.0,2,0,292,8373,10176,10375,1685,1023,10354,0,6.039766,1.7659056
2259,858149,10900.0,11,13,0,1,2.0,2,0,1327,2803,46057,1768,8543,1757,4159,0,1.1179502,-0.3218187
2260,20960599,7420.0,6,0,0,1,0.0,2,0,599,2775,5404,1911,10362081,1148,0,0,11.936732,2.5599432
2261,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.45407,-0.29586017
2262,2837297,10012.0,14,38,0,4,2.0,2,0,271301,4110,7404,3074,42192,8524,591289,0,1.9438566,1.2146089
2263,0,0.0,3,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.388336,-0.36835665
2264,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.518408,-2.3807235
2265,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.265626,0.6519326
2266,237100,10761.0,11,0,0,1,0.0,2,0,538,2587,5153,9637,10507,3777,202998,0,2.34018,6.4133983
2267,189348,12074.0,17,0,0,1,0.0,2,0,50104,18315,30906,24560,4776,16402,42179,0,5.7630124,2.5878973
2268,1463830,2699.0,2,0,0,0,17.0,1,0,17182,24240,2059,0,0,0,0,0,0.14087707,-0.92188865
2269,593046,5332.0,6,0,0,0,3.0,2,0,10036,8108,4352,4672,1217,0,0,0,0.36324507,-1.0034883
2270,105426,8100.0,7,19,0,4,26.0,1,0,42313,40423,4947,2386,9338,3712,852,0,5.8365645,-5.36733
2271,1059289,11600.0,17,73,2,12,74.0,2,2,81711,34409,75426,69539,2624,338089,130167,0,7.846969,3.9413733
2272,832564,12312.0,11,124,2,3,6.0,2,1,44715,67117,97201,17002,75421,175207,343993,0,5.852678,5.2920537
2273,178010,10119.2001953125,21,0,2,4,26.0,2,1,3651,11532,17496,10302,38938,52737,29933,0,8.800965,3.8282502
2274,206618,7993.0,5,38,0,10,0.0,0,0,12338,11330,30812,26162,34498,81350,1182,0,9.725079,3.945528
2275,683690,7005.0,14,0,0,1,32.0,2,0,114967,523921,14628,6962,5835,849,0,0,8.514228,-5.9484367
2276,273476,6630.39990234375,10,6,0,1,11.0,2,0,44667,42639,58565,55595,57270,1189,0,0,10.121189,0.06490409
2277,164489,7402.0,8,45,0,5,35.0,2,0,5077,11743,18382,17069,51583,52860,0,0,10.535114,3.303092
2278,167951,6389.0,6,30,0,1,0.0,2,0,619,2185,4513,1114,152571,59,0,0,13.298996,2.3007765
2279,0,0.0,3,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,19.388878,-0.36787075
2280,1510737,9362.0,11,0,2,4,0.0,2,2,700,1384,2797,2160,4334,12317,961635,0,3.460857,6.0815954
2281,522410,11300.7998046875,11,3,2,7,60.0,2,1,43272,125999,74915,54232,120570,65500,28938,0,9.255299,0.9444889
2282,20007,2679.0,5,0,0,0,4.0,2,0,332,3867,1416,0,0,0,0,0,4.3719597,-1.7665801
2283,37863,10362.6669921875,10,0,0,1,12.0,1,0,450,2968,4463,7500,2453,2835,5161,0,5.5354123,1.5271583
2284,1045919,8785.3330078125,5,0,0,1,84.0,0,0,146362,62505,304215,71216,355753,85050,12869,0,10.810671,1.0306957
2285,365739,10080.0,14,25,0,5,12.0,2,0,46405,42748,42038,57253,63559,104847,2932,0,9.134253,2.58144
2286,45765,7310.0,7,10,2,1,0.0,1,2,4242,7594,4668,3544,3176,19011,0,0,8.531439,4.3878665
2287,212708,11869.0,12,0,0,5,29.0,2,0,136481,5333,3518,2333,451,10531,6684,0,2.9043293,-5.943524
2288,6233627,10769.0,15,0,0,0,24.0,0,0,1248671,4946647,13171,5802,5409,4492,3689,0,8.506867,-5.9133883
2289,107086,8534.0,5,24,2,4,0.0,1,1,2051,8156,4198,2597,3721,10578,71552,0,3.6451373,6.015579
2290,1110514,8534.0,6,115,0,8,11.0,2,0,1207,39805,18863,466663,1771,32031,36967,0,11.137838,-0.9597517
2291,379540,8063.0,6,22,0,3,0.0,0,0,1263,95949,63852,59238,38607,69130,46633,0,7.6657467,2.1116657
2292,68205,10781.0,13,0,0,1,35.0,2,0,32530,8366,5819,2335,3261,2736,4421,0,4.0192523,-4.50495
2293,11890,6585.0,7,0,0,1,0.0,2,0,5892,418,19,883,0,0,0,0,4.4165916,-2.1132042
2294,16056,2852.0,3,0,0,0,0.0,2,0,8976,2861,737,0,0,0,0,0,4.4299517,-5.201456
2295,27968,9751.0,11,0,0,1,15.0,2,0,768,3361,4720,2407,1697,2605,5929,0,5.114344,1.8377931
2296,10325,1278.0,3,0,0,0,1.0,2,0,2561,2262,0,0,0,0,0,0,4.7542915,-3.4847953
2297,22796,8062.0,6,5,0,4,0.0,2,0,132,984,6033,2284,3765,5035,416,0,6.1955853,1.0216931
2298,472571,14012.0,33,87,0,7,31.0,2,0,229790,22069,26809,7681,26717,44608,107445,0,4.0595627,3.2565935
2299,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.225027,16.464487
2300,66608,12656.0,6,0,2,1,2.0,2,1,9914,19395,5154,2212,6723,16548,2044,0,7.698804,1.5567154
2301,105566,13085.0,6,0,4,3,1.0,2,3,626,6179,2849,2152,1092,24903,61199,0,4.921079,6.0527244
2302,26162,8322.0,0,0,0,0,3.0,0,0,6621,3595,6734,893,1468,982,1241,0,5.935391,-1.3847544
2303,92000,6573.0,6,19,0,1,8.0,2,0,11699,18353,14149,3649,31959,731,0,0,10.972982,1.295607
2304,113231,8466.0,6,0,0,9,0.0,2,0,4102,902,6688,1634,4170,3548,26810,0,2.3021178,1.3431305
2305,319439,10316.0,6,41,0,3,15.0,2,0,18960,30732,35057,24478,11611,87200,65193,0,7.302711,4.079485
2306,31269,6872.7998046875,7,0,0,1,0.0,1,0,9156,6875,5078,3425,1792,1255,0,0,5.788795,-2.0997016
2307,7632,138.0,1,0,0,0,0.0,2,0,217,0,0,0,0,0,0,0,0.7388846,-1.7328545
2308,185834,7909.0,10,26,0,7,3.0,2,0,16573,12447,27839,10822,42939,56008,0,0,10.086917,3.0116434
2309,36298,10910.0,11,0,2,1,1.0,2,1,2683,4060,5315,1855,9630,3285,1775,0,6.9274716,0.8757602
2310,64682,12968.0,11,0,0,1,10.0,2,0,1053,4998,7818,1163,2741,6156,10627,0,4.6435504,1.3788472
