,timeOnPage,userAgent,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,playLinear,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,x,y
1282,320463,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3078.0,7,0,241,163,10,8,8,32,24,32,24,0,2,1,4,6,1,479,59636,121809,79111,181,0,-3.5932652950286865,-1.7918871641159058
1283,33956,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1099.0,2,0,29,27,0,2,0,8,4,8,4,0,0,0,0,0,0,399,1450,0,0,0,0,-3.5862226486206055,6.0325469970703125
1284,893227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3411.0,15,0,130,28,30,0,0,12,6,12,6,0,0,0,4,8,0,698,2034,1384,42386,1734,0,-5.163501262664795,5.061929225921631
1285,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.475111961364746,-1.098897933959961
1286,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54959487915039,-1.1207886934280396
1287,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.557876586914062,-1.1873502731323242
1288,88173,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3665.0,5,0,13,8,9,0,0,6,2,6,2,0,0,0,0,0,0,24859,55988,3984,1551,683,716,4.025879383087158,2.037863254547119
1289,515474,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0.3 Safari/604.5.6",3298.0,5,0,32,248,9,0,2,4,8,4,8,0,0,0,0,0,0,213,131862,357572,7548,839,0,-5.431488990783691,-0.02385704405605793
1290,145425,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3540.0,7,0,294,90,0,4,0,22,12,22,12,0,1,0,8,6,0,28013,17077,47971,46281,2472,2668,0.2171429991722107,-2.8581595420837402
1291,108854,"Mozilla/5.0 (iPad; CPU OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3455.0,15,0,0,0,0,0,0,4,1,4,1,0,0,0,1,2,0,19731,36814,19941,29103,738,1456,0.9684544801712036,-0.9571442604064941
1292,364923,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3302.0,8,0,402,98,54,6,0,28,14,28,14,0,0,0,2,10,0,1742,90011,109657,130816,13077,0,-2.041107177734375,-2.5913431644439697
1293,99947,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1841.5,3,0,45,35,7,0,0,8,6,8,6,0,0,0,0,0,0,6108,29085,22651,0,0,0,-1.0873537063598633,1.707216501235962
1294,70152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3331.0,3,0,106,46,0,0,0,10,10,10,10,0,0,0,2,4,0,0,0,300,41604,1941,0,-0.07955717295408249,-6.54508638381958
1295,82970,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.183 Safari/537.36 Vivaldi/1.96.1147.52",3167.0,5,0,102,49,10,6,6,10,10,10,10,0,0,0,2,2,0,982,19666,11483,30899,650,0,-0.914908230304718,-3.661747455596924
1296,539005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.57 Safari/537.36",3263.0,7,0,35,33,0,0,0,6,6,6,6,0,0,0,0,0,0,366,24170,9575,1818,852,0,-4.152588844299316,5.459764003753662
1297,155929,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3201.0,5,0,56,33,0,0,0,4,6,4,6,0,0,0,2,2,0,975,55614,16866,58330,884,0,0.022010438144207,-2.555311918258667
1298,43959,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2331.0,3,0,43,46,0,8,4,13,12,13,12,0,1,1,0,0,1,701,11208,27056,1224,0,0,-5.027225494384766,0.04815622419118881
1299,125529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1537.0,3,0,82,61,19,2,0,8,5,8,5,0,0,0,0,0,0,38236,76534,218,0,0,0,4.10552978515625,2.277512788772583
1300,56722,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3422.0,10,0,47,21,0,8,4,10,4,10,4,0,0,0,0,2,0,178,1234,41518,4694,1975,0,-6.5263800621032715,-0.8765959143638611
1301,77003,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",3404.0,17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,375,300,28822,15743,16694,0,-3.828845977783203,-0.8933917880058289
1302,22720,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1570.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11195,6085,3368,0,0,0,2.703617811203003,3.7026426792144775
1303,61326,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/68.0.3440.106 Chrome/68.0.3440.106 Safari/537.36",3386.0,5,0,75,37,8,6,2,11,6,11,6,0,1,0,2,2,0,11593,5014,11811,30888,1933,0,1.063883662223816,-4.930691242218018
1304,54555670,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:61.0) Gecko/20100101 Firefox/61.0,3735.0,50,0,188,83,18,6,4,26,24,26,24,0,1,1,6,6,1,43889,40002,66190,54108,24337,7985,-6.785349369049072,6.9883856773376465
1305,56570,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3371.0,5,0,41,42,11,6,4,12,8,12,8,0,1,0,2,2,0,150,6316,15951,15301,466,0,-3.3695473670959473,-2.7008421421051025
1306,4313163,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/66.0.3359.181 Chrome/66.0.3359.181 Safari/537.36",3686.0,12,0,88,64,19,2,0,20,12,20,12,0,0,0,0,0,0,87500,4148579,22929,3042,5799,27740,5.638003826141357,0.18482331931591034
1307,51162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3461.0,17,0,7,7,0,0,0,2,2,2,2,0,0,0,0,0,0,15025,7898,6371,3752,880,849,0.7319036722183228,3.0374279022216797
1308,80482,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3455.0,5,0,106,48,14,2,2,10,12,10,12,0,0,0,2,2,0,4042,10327,13902,23747,1882,18,-2.2375221252441406,-3.2372424602508545
1309,28814,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1514.0,2,0,301,17,0,0,0,6,6,6,6,0,0,0,0,0,0,18149,1817,3625,0,0,0,3.3816254138946533,4.987563610076904
1310,64409,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3655.0,16,0,42,15,0,0,0,4,8,4,8,0,0,0,4,2,0,1239,21368,22369,16294,806,1134,-1.7692537307739258,-0.7316827178001404
1311,43306,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3517.0,5,0,27,38,0,0,0,6,6,6,6,0,0,0,0,0,0,31422,9151,1599,355,213,16,4.357532501220703,4.750039577484131
1312,766572,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3642.0,13,0,58,15,1,0,2,4,4,4,4,0,0,0,2,4,0,17,1326,3534,756428,1633,2716,-0.5270484685897827,-9.18532943725586
