,timeOnPage,maxDepth,isInTune,clean,playRiff,playReference,autotuneGuitar,playNotes,playBeats,beatDiff,vizMode,guitarState,currentFrequency,targetString,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,timeSect13,x,y
153,139262,5436,0,4,0,2,2,0,0,0,0,5,50,28,1159,3867,22734,6716,5099,1572,579,4667,4582,0,0,0,0,0,-1.521784102,-1.589146545
154,128030,8886,0,1,0,3,4,0,0,0,0,5,10,7,459,6619,30772,7835,15251,3016,5016,1423,10315,1480,27714,7932,3746,0,0.550492395,0.603123702
155,134257,10040,0,1,0,6,4,0,0,0,0,12,70,41,648,4715,32525,1759,3249,1352,9628,112,24985,199,4505,49645,369,51,1.190899135,1.278597666
156,1216454,7578,0,1,0,2,2,0,0,0,0,5,24,17,329,166,3248,1232,1188869,10610,913,441,76,949,1050,66,0,0,2.770805792,3.486224547
157,1963215,8574,0,1,0,2,2,10,0,0,0,5,90,43,546,4963,39155,2633,6122,5309,2616,750,965,944,20528,1317,966,0,-6.991971901,-1.303147136
158,36708,5262,0,0,0,0,0,0,0,0,0,7,7,5,6839,12225,10439,621,1470,2267,500,252,1267,0,0,0,0,0,-1.22693521,-3.660610437
159,246985,9425,6,3,4,2,4,0,6,0,1,5,287,137,272,6475,90163,13642,28368,18682,4561,1817,3456,23360,1652,8535,1350,16236,1.686607073,-0.272804106
160,22394,3191,0,0,0,0,0,0,0,0,0,2,116,89,172,8145,12499,149,335,0,0,0,0,0,0,0,0,0,-0.059111372,-4.430116317
161,68411,14277,0,1,0,2,2,0,0,0,0,5,6,6,203,2779,3416,1634,3466,4083,2484,782,1119,2132,4083,7233,883,31900,-0.705732845,4.205385594
162,68592,6418,0,1,0,2,2,0,0,0,0,5,91,48,66,3209,28264,66,505,4068,918,2350,1509,1852,665,0,0,0,1.651459947,-1.622735143
163,122282,6916,1,0,2,1,0,0,0,0,0,7,109,56,4825,14303,1968,60302,22532,3907,793,6953,0,2198,1923,0,0,0,-6.197687143,0.452043749
164,6214,5232,0,0,0,1,0,0,0,0,0,2,3,3,578,150,782,822,132,2800,118,708,0,0,0,0,0,0,-3.756406757,2.727285377
165,68166,9921,0,1,0,6,6,0,0,0,0,11,50,38,31,2982,3093,1024,6550,18345,2773,2947,369,19758,2376,1911,1097,1766,-0.182873029,1.302001743
166,111647,10800,0,2,0,2,2,0,0,0,0,5,210,174,232,11663,2965,13030,4376,15145,1463,1873,1479,155,17891,10291,4994,20036,-1.485898724,2.023606369
167,34951,6886,0,1,0,2,2,0,0,0,0,5,15,7,312,3128,1650,2432,3734,2458,582,1600,1700,251,1649,0,0,0,-2.46234009,0.016803047
168,41514,10144,0,1,0,2,2,20,4,0,0,5,28,25,67,3971,1032,668,609,726,49,750,34,1353,16678,12643,1335,618,-0.881028788,3.63918006
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451957762,-0.836479136
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621833147,-2.50372001
171,41192,7445,0,1,0,2,2,0,0,0,0,5,6,6,334,9008,6706,586,2652,7290,1170,3654,716,1068,2836,350,0,0,-1.402382692,-1.224810115
172,233912,9077,1,5,2,2,6,0,14,0,2,5,170,67,129,9738,82858,15300,5439,15336,4085,1689,1703,1136,2064,16454,11297,0,1.399670285,-0.56527967
173,24270,3199,0,0,0,0,0,0,0,0,0,2,44,34,131,10325,2235,567,2919,0,0,0,0,0,0,0,0,0,-1.909980751,-3.698820272
174,104095,7569,0,1,0,4,2,0,0,0,0,8,47,25,2225,24477,41912,9881,3722,5762,2510,2290,421,703,1805,751,0,0,0.188148954,-3.12335951
175,267384,4431,3,0,2,0,0,0,0,0,0,10,378,205,282,9741,152351,25093,4587,5929,1817,0,0,0,0,0,0,0,2.608641636,-3.026564519
176,32294,1854,0,0,0,0,0,0,0,0,0,1,33,21,982,3520,19270,148,0,0,0,0,0,0,0,0,0,0,1.777511225,-4.099352664
177,62145,2862,0,0,0,0,0,0,0,0,0,8,73,9,0,0,0,57757,4000,0,0,0,0,0,0,0,0,0,3.76159815,2.064015002
178,7448,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438,0,0,0,0,0,0,0,0,0,0,3.456059922,1.85592302
179,95421,4504,1,0,2,0,0,0,0,0,0,5,89,39,0,2252,64585,1421,11791,8591,6772,0,0,0,0,0,0,0,3.882938526,-3.753947794
180,7973,4505,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,7840,0,116,0,0,0,0,0,-2.228922074,-2.18444934
181,34812,10067,0,1,0,2,2,0,0,0,0,1,35,30,0,0,0,0,0,0,18987,659,1146,796,1129,1464,8073,2551,-2.16767172,-0.813890123
182,77304,9649.599609,0,1,0,2,2,0,0,0,0,5,8,7,1309,2822,50230,931,640,3032,99,885,222,95,524,363,315,3217,2.617452928,-4.085832918
183,40648,1669,0,0,0,0,0,0,0,0,0,2,0,0,11384,11023,17218,0,0,0,0,0,0,0,0,0,0,0,-0.660142368,-3.868466993
184,9146,3759,0,0,0,0,0,0,0,0,0,5,0,0,0,0,302,1995,2680,2289,0,0,0,0,0,0,0,0,-2.815231047,0.081841912
185,120308,9956,0,1,0,4,4,2,0,0,0,9,124,89,9466,2183,15510,8827,5301,4950,51,4566,5338,1013,3351,2253,580,2218,-2.636848217,-1.824553017
186,99784,7345.333496,1,1,2,2,2,0,0,0,0,7,109,46,552,401,1182,53470,8518,8067,5267,567,1401,2583,3066,4986,0,0,-6.600278616,1.421426618
187,36571,635,0,0,0,0,0,0,0,0,0,0,46,41,617,716,0,0,0,0,0,0,0,0,0,0,0,0,-5.444144162,-3.637967907
188,14366,2096,0,0,0,0,0,0,0,0,0,1,9,7,932,8064,1220,1148,0,0,0,0,0,0,0,0,0,0,-1.894011839,-5.178105581
189,58738,1758,0,0,0,0,0,0,0,0,0,1,40,27,40,15080,2669,0,0,0,0,0,0,0,0,0,0,0,-3.027409389,-3.542168728
190,357212,10059,17,1,2,2,4,20,30,0,1,5,529,305,500,2380,77646,1800,14882,26658,1876,3894,42300,2118,36836,31940,86254,3576,0.874963067,1.118275748
191,49676,6400,0,3,0,2,2,16,0,0,0,9,54,39,48,2399,16498,5583,2903,4383,10069,298,4766,1965,205,0,0,0,-0.089630189,-0.99336223
192,258594,9469,4,1,0,4,8,0,30,204,3,5,75,38,452,8684,10370,4078,2872,6532,3796,3642,23226,4054,15634,97966,60560,968,-0.88193263,3.189226907
193,463474,6715,0,1,0,2,2,0,0,0,0,5,6,6,576,2107,1658,3283,2003,2501,753,884,1570,3477,4885,0,0,0,-6.310547263,-2.417001877
194,75426,8470,0,3,0,2,2,2,0,0,0,5,79,48,2529,10604,30177,484,10261,6387,933,2033,2033,1467,4367,450,517,0,0.902674337,-1.699304093
195,708416,9577,8,3,2,4,6,0,18,299,2,7,279,99,202,5392,478852,2414,26342,11926,2794,938,1552,3708,68430,58338,4168,39126,3.356952575,-2.991579742
196,21976,8330,0,1,0,2,2,0,0,0,0,5,6,6,234,5819,7808,1437,2408,1872,84,134,151,284,820,419,0,0,-1.54549068,-2.173426455
197,224246,3340,1,0,2,0,0,0,0,0,0,3,121,65,46,19434,3716,57678,15442,6636,0,0,0,0,0,0,0,0,-4.924627956,0.539278501
198,184568,12162,6,2,0,2,2,10,6,0,0,7,127,45,316,2720,464,38048,2074,4534,25006,1468,116,3686,2970,59286,16182,25856,-4.406728489,2.245425654
199,34270675,1261,0,0,0,0,0,0,0,0,0,1,1,1,2666,3634,881,0,0,0,0,0,0,0,0,0,0,0,-7.290166021,-5.244857714
200,324949,568,0,0,0,0,0,0,0,0,0,0,31,25,485,36069,0,0,0,0,0,0,0,0,0,0,0,0,-3.953098306,-3.202360796
201,49539,7196,0,0,0,2,2,0,0,0,0,7,13,8,136,2964,10579,3191,2014,2986,946,1126,82,620,1593,0,0,0,-0.784854595,-1.10810973
202,230716,4757.600098,0,0,0,1,0,0,0,0,0,5,28,23,212,12058,4982,1474,11300,9822,766,30,0,0,0,0,0,0,-4.569152581,-1.720626478
203,156674,8473,0,1,0,2,6,14,6,0,1,5,136,108,732,18136,18884,3883,8320,6660,3124,2899,10265,2200,20736,11039,31,0,-0.718275119,0.002758052
204,283835,9090,3,3,2,2,4,10,6,0,1,7,283,111,600,6413,154121,15973,7880,8550,6592,1890,200,18124,40711,14155,5630,0,3.278551155,-1.046053168
205,2912388,11452,0,3,0,4,6,2,4,0,1,9,32,23,160,4080,5287,355,1762,3078,1667,179,3667,111,1974,5539,8141,27607,-7.159931218,-3.348395148
206,84064,9454,4,1,0,2,2,0,0,0,0,5,51,16,1728,1836,35160,633,4618,13557,1433,2454,3268,11830,1483,850,108,750,1.875520525,-0.53170775
207,152217,2703,1,0,0,0,0,0,0,0,0,4,148,17,1100,2018,139446,5190,2184,0,0,0,0,0,0,0,0,0,1.617187009,-7.029096444
208,339,814,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,-4.903518993,4.544167111
209,51051,7910,2,1,0,2,2,0,0,0,0,5,43,32,270,101,27665,20,81,10445,15,749,37,50,2316,2435,0,0,2.013142712,-1.897869383
210,134086,4215,0,0,0,0,0,0,0,0,0,4,102,39,812,3450,59014,2267,6984,4018,0,0,0,0,0,0,0,0,1.849902763,-1.682030139
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.522145787,-0.809540453
212,147069,9618,0,3,0,6,8,8,2,0,1,9,29,24,2775,11407,5230,5728,5273,6570,3015,4267,14886,7798,39061,14058,9055,16961,-0.406594092,2.263313606
213,272450,9488,0,1,0,4,4,0,0,0,0,9,12,12,713,6123,6203,1727,4183,3070,1353,1017,1185,2051,1468,985,315,517,-5.275256325,-2.212302113
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202904258,0.101580238
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80618374,-0.521452165
216,47860,9198,0,1,0,2,2,0,0,0,0,5,6,6,182,3849,3998,3381,5132,5079,834,1683,1498,2268,13310,4747,1018,0,-0.662884096,2.137167975
217,152138,6898,1,1,2,2,2,0,0,0,0,5,169,82,666,11436,79650,13072,8887,17083,3528,4050,2201,1531,789,0,0,0,2.723773873,-2.175492843
218,30778,4409,0,0,0,0,0,0,0,0,0,4,6,6,339,7867,7403,592,1522,1741,677,0,0,0,0,0,0,0,-0.987354329,-2.48558801
219,10089,4597,0,0,0,0,0,0,0,0,0,4,6,6,100,2370,2819,1000,783,1186,83,0,0,0,0,0,0,0,-2.601459819,-0.728843292
220,146362,6308,1,2,2,2,2,0,0,0,0,9,116,26,897,11035,84176,7503,21217,1350,899,884,1400,2951,4448,0,0,0,2.581750106,-2.930594302
221,19342,798.666687,0,0,0,0,0,0,0,0,0,0,42,33,137,1017,0,0,0,0,0,0,0,0,0,0,0,0,-4.710296825,-3.21305967
222,29679,8520,0,1,0,2,2,0,0,0,0,5,25,21,481,2944,11064,1485,3112,1730,808,1150,2071,458,1935,2046,16,0,-0.152643622,-1.740814525
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595802766,-2.310872792
224,131034,6705,3,0,2,4,2,0,0,0,0,7,157,37,682,2617,735,109863,5418,967,886,4915,534,2867,870,0,0,0,3.420600905,2.177878242
225,1745532,2127,0,0,0,0,0,0,0,0,0,3,11,9,765,7528,2671,4559,0,0,0,0,0,0,0,0,0,0,-6.660875782,-4.056259725
226,11570,1969,0,0,0,0,0,0,0,0,0,2,0,0,166,1566,548,628,0,0,0,0,0,0,0,0,0,0,-3.123534579,-1.953673162
227,14303,3751,0,0,0,0,0,0,0,0,0,3,0,0,0,2584,9001,1723,483,387,0,0,0,0,0,0,0,0,0.527780195,-3.846949632
228,300535,1537,0,0,0,0,0,0,0,0,0,1,79,60,1082,845,26171,0,0,0,0,0,0,0,0,0,0,0,-3.866571788,-1.754583919
229,28705,5600,0,0,0,0,0,0,0,0,0,4,83,71,3183,6733,101,3948,700,2435,952,980,500,0,0,0,0,0,-3.323228656,-1.69197159
230,102393,8564,0,1,0,4,2,0,0,0,0,7,73,41,441,13396,28790,66,3588,1484,4172,31,8269,1743,2390,4129,70,0,0.077100747,-1.781698043
231,123470,1251,0,0,0,0,0,0,0,0,0,1,0,0,56,7476,3472,0,0,0,0,0,0,0,0,0,0,0,-4.652089073,-3.029387451
232,37189,5015,0,0,0,1,0,0,0,0,0,5,57,46,893,2818,3424,2135,5677,2230,2801,765,0,0,0,0,0,0,-2.310449531,-0.880701372
233,13915,9152,0,1,0,5,4,0,0,0,0,11,18,13,785,50,2290,1217,208,709,101,117,567,114,6702,275,474,0,-2.557675932,3.304758142
234,14828,3781,0,0,0,0,0,0,0,0,0,4,6,5,998,3750,4118,1569,2315,1616,0,0,0,0,0,0,0,0,-1.501480513,-2.043671401
235,301446,8936,0,3,0,2,2,0,0,0,0,7,55,20,172,4048,41684,2880,10096,5674,872,4408,718,11150,24016,53994,5126,0,0.094802893,1.016942462
236,172766,10313,0,3,0,2,4,12,8,0,0,13,102,56,1332,2028,44498,3851,8612,12239,9864,3014,168,88,16698,17291,9720,5468,0.68150991,0.337427736
237,228350,6144,3,5,2,4,2,0,0,0,0,15,364,135,1844,49060,106420,10270,20198,23466,1414,3192,5808,6106,0,0,0,0,0.699089962,-3.057332023
238,670858,9235,2,5,2,2,2,16,18,82,0,5,224,98,978,9766,111475,18573,15777,9345,4527,3539,24816,7719,59962,10968,4392,3043,-0.504006614,-0.252429727
239,2959322,10770,19,3,2,16,16,0,0,0,7,31,477,231,2706,13546,136246,12524,26704,21796,5566,21906,3828,21632,68596,7148,4788,118380,-5.523955065,-0.906789817
240,6910,1830,0,0,0,0,0,0,0,0,0,2,0,0,1350,1100,417,886,0,0,0,0,0,0,0,0,0,0,-3.460543081,-2.573914168
241,20436,2573,0,0,0,0,0,0,0,0,0,1,22,18,113,9587,6697,158,2543,0,0,0,0,0,0,0,0,0,-1.053100795,-3.89864788
242,90912,2724.5,0,0,0,0,0,0,0,0,0,5,0,0,148,2220,1782,671,365,0,0,0,0,0,0,0,0,0,-5.257473385,-2.485231204
243,350648,9022,0,1,0,2,4,10,0,0,1,7,717,420,883,4647,270010,6925,10408,3899,283,2071,1293,5462,10295,2714,11853,0,3.353797029,-5.795152103
244,195290,8052,2,3,2,2,2,4,8,0,0,5,193,65,12750,3136,120198,11156,6938,15212,2602,1184,6702,4702,8422,1252,0,0,3.424497472,-3.124630514
245,55362,3690,0,0,0,0,0,0,0,0,0,3,29,5,2982,5567,38515,4768,2783,300,0,0,0,0,0,0,0,0,2.056665749,-4.664727729
246,259840,9568,0,1,0,2,2,0,0,0,0,9,150,36,2490,25461,213590,3807,7295,1715,132,333,104,141,488,95,0,0,1.819298461,-6.024232364
247,29260,1466,0,0,0,0,0,0,0,0,0,1,45,20,912,976,449,0,0,0,0,0,0,0,0,0,0,0,-4.588957366,-2.847951153
248,72699,9820,2,1,0,2,2,0,0,0,0,5,42,20,10383,8460,23526,1245,2771,3943,3635,2329,1669,1258,3004,1757,1726,6883,-0.552383759,-2.255597979
249,177630,10134,1,1,0,2,2,4,0,0,0,5,156,82,316,11250,80566,1028,6174,26270,2544,702,1088,4248,19862,7568,8066,1168,2.367576801,-0.752610593
250,5788,1298,0,0,0,0,0,0,0,0,0,1,5,5,1737,2790,159,0,0,0,0,0,0,0,0,0,0,0,-2.828613401,-4.681469205
251,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208922774,-0.00401445
252,343339,10092,1,3,2,2,2,12,10,0,0,7,248,109,3657,7715,146106,4895,16685,31677,2524,1486,202,41296,28948,22873,6027,3288,2.478088054,-0.063471601
253,361106,7148,5,1,2,2,2,18,0,0,0,5,307,124,214,21004,70343,12353,7582,26940,3599,1633,1529,115933,38357,0,0,0,2.158059732,2.310946827
254,48265,9911,0,2,0,0,0,0,44,0,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,33451,2667,10082,-0.905910534,4.60921141
255,157240,7199,5,0,2,2,2,0,0,0,0,7,177,61,203,29086,2202,94112,17265,2725,81,1055,1258,3152,2711,0,0,0,-6.715219846,0.391711223
256,21555756,5088,1,0,4,2,0,0,0,0,0,17,233,70,576,18245838,154562,15768,36406,14546,1942,872,0,0,0,0,0,0,-1.271591244,-7.538000785
257,81108,9379,0,7,0,4,4,0,4,0,0,7,15,14,0,628,482,82,224,5508,3214,9540,878,12426,25234,9658,11866,1284,-0.324986557,2.158377386
258,8629,2497,0,0,0,0,0,0,0,0,0,2,0,0,206,3549,1784,885,1203,0,0,0,0,0,0,0,0,0,-1.996797874,-2.895752802
259,49576,2394,0,0,0,0,0,0,0,0,0,3,69,11,218,2572,21480,23078,802,0,0,0,0,0,0,0,0,0,-0.643203029,-2.810807257
260,11163,5171,0,0,0,0,0,0,0,0,0,3,0,0,0,49,700,6017,1385,1048,521,65,0,0,0,0,0,0,-4.939023611,0.303648607
261,6962,9145,0,1,0,2,2,0,0,0,0,5,6,6,33,2684,370,280,783,36,13,269,265,33,501,266,1118,0,-5.025492673,3.858731799
262,45714,2240,0,0,0,0,0,0,0,0,0,3,8,1,98,11202,236,3862,0,0,0,0,0,0,0,0,0,0,-3.281808016,-3.330677495
263,236547,9381,2,3,0,2,6,16,12,0,1,5,157,52,291,9282,30471,25384,7403,2586,1383,1850,683,2500,36359,43393,11082,59230,0.379226734,2.662685911
264,28414,1517,0,0,0,0,0,0,0,0,0,1,44,26,21773,64,21,0,0,0,0,0,0,0,0,0,0,0,-4.877452332,-5.536919179
265,4938,6904,0,0,0,0,0,0,0,0,0,3,18,16,0,0,0,1689,986,73,417,0,0,1480,233,0,0,0,-4.529579974,4.022230796
266,170025,7442,5,1,2,2,2,4,0,0,0,5,234,128,1653,775,3221,11131,4549,13275,291,729,2730,2084,9427,643,0,0,-4.773051807,-0.657257172
267,122533,9170,0,5,0,2,2,40,0,0,0,5,71,38,119,5514,6344,3935,4456,4015,2617,22446,1659,8332,3784,6622,1168,0,-0.835200339,0.82844021
268,80784,8097,0,1,0,2,2,6,0,0,0,5,59,22,428,4603,49561,733,7597,2558,858,782,1116,400,3564,3199,0,0,3.209382471,-3.169995632
269,385398,12087,11,7,2,2,10,12,20,0,6,7,350,82,426,7178,874,62683,11722,21168,632,1130,2487,2784,3400,172583,22300,65118,-1.444115176,3.232523466
270,17886,1997,0,0,0,0,0,0,0,0,0,4,9,6,248,4142,9366,1670,0,0,0,0,0,0,0,0,0,0,0.353795323,-3.850534495
271,66500,1472,0,0,0,0,0,0,0,0,0,1,39,20,500,28600,30400,0,0,0,0,0,0,0,0,0,0,0,-0.413388006,-4.868939083
272,276400,5579,2,1,2,7,0,0,0,0,0,17,302,93,600,1600,79200,20700,11100,26300,7000,5100,120300,0,0,0,0,0,3.417726685,1.240619753
273,24936,8297,0,1,0,4,4,0,0,0,0,9,0,0,972,3218,2172,1826,7866,2058,1482,1800,532,634,762,976,0,0,-1.992321106,-0.026212023
274,11952,1430,0,0,0,0,0,0,0,0,0,1,1,1,882,4700,1818,0,0,0,0,0,0,0,0,0,0,0,-1.793592762,-4.01407803
275,429616,8583,5,3,2,2,6,10,6,0,1,7,254,126,162,1215,124822,12650,2976,8417,2529,1470,552,9132,16973,829,13969,0,0.77640665,-0.867039757
276,276905,3739,0,0,0,0,0,0,0,0,0,4,53,39,717,5200,14468,550,1436,244405,0,0,0,0,0,0,0,0,-2.514341278,2.812265353
277,28288,11187,0,1,0,4,4,0,0,0,0,9,30,28,4222,7396,2060,1054,86,2110,1278,72,704,84,1366,2800,894,2756,-2.820869918,-1.663244625
278,21972,85,0,0,0,0,0,0,0,0,0,0,41,24,279,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.043360703,-4.267844275
279,126240,9140,0,1,0,4,4,0,0,0,0,9,15,14,5366,17732,14890,4546,21490,1160,2420,2184,2100,25020,11790,3314,12956,0,0.129630795,1.573461445
280,37769,1868,0,0,0,0,0,0,0,0,0,2,0,0,2163,3746,9370,211,0,0,0,0,0,0,0,0,0,0,-0.785427094,-2.119685628
281,179605,10223,0,1,0,2,2,0,0,0,0,5,95,69,1032,1216,2133,2799,4299,12862,4215,2616,15378,1466,5631,2583,167,5565,-4.617485307,-1.155202457
282,62137,5059,0,0,0,1,0,0,0,0,0,5,12,12,716,3682,3385,3675,4716,5398,5540,888,0,0,0,0,0,0,-3.038809064,-0.926548586
283,35531,2189,0,0,0,0,0,0,0,0,0,3,19,5,2521,9296,18429,4867,0,0,0,0,0,0,0,0,0,0,0.050584326,-3.891865259
284,657694,10359,0,1,0,2,2,0,0,0,0,5,38,30,540,4743,2533,317,1350,7836,2230,333,2355,18193,17541,112,80,14038,-6.36477176,-1.942064131
285,15340,3173,0,0,0,0,0,0,0,0,0,2,0,0,982,1900,4062,1536,1662,0,0,0,0,0,0,0,0,0,-1.009250632,-1.823235052
286,92783,8500,0,1,0,2,2,0,0,0,0,5,89,59,80,4196,14535,2244,11491,30730,5938,3742,1105,11995,2409,3811,53,0,-0.351274521,0.419991534
287,17796,512,0,0,0,0,0,0,0,0,0,0,9,7,182,6044,0,0,0,0,0,0,0,0,0,0,0,0,-3.028150407,-4.414384271
288,286026,9446,1,7,2,4,8,0,6,0,1,11,295,190,1034,37574,104474,19996,38444,14920,3792,13302,900,1216,1968,10060,26992,3962,0.725883192,-1.864461825
289,278754,6360,1,1,2,4,4,12,0,0,0,7,226,87,699,5999,165602,14901,5750,3259,3978,13586,35960,18721,10278,0,0,0,3.74010029,-1.315402187
290,96586,9579,0,4,0,2,2,0,16,0,1,5,36,25,24,35,39,173,133,134,38,44,40,233,24926,27625,28659,14457,-1.278447877,3.310412338
291,247220,10129,7,1,2,6,4,12,6,0,0,9,166,69,232,2750,66536,3716,15934,4504,846,934,2740,42560,30766,42670,7816,3818,1.590707875,1.571404956
292,969152,3512,0,0,0,0,0,0,0,0,0,4,0,0,482,5350,6417,14699,8834,323,0,0,0,0,0,0,0,0,-6.87618554,-2.167006926
293,261387,10645,0,3,0,2,4,12,14,0,1,7,214,165,874,2688,4067,1515,15801,29252,600,4450,2291,6599,46975,64791,6359,63834,-0.554432439,2.991952887
294,152366,8712,0,1,0,2,2,0,0,0,0,5,34,17,174,2084,19359,3263,5517,4583,2349,2017,951,2966,3267,3932,702,0,-2.358143993,-1.417844702
295,198165,10089,11,1,2,4,4,14,2,0,0,7,179,76,811,20924,56374,3954,16421,3581,115,9836,2823,34746,31595,5822,1662,1152,1.772930342,0.991260943
296,38581,10683,0,1,0,2,2,0,0,0,0,7,38,24,166,1451,12134,4411,62,42,500,18,0,49,368,46,419,4203,-0.945360525,-1.244591215
297,160609,4833,1,0,2,0,0,0,0,0,0,7,97,22,41137,4153,101366,4718,150,1813,391,254,0,0,0,0,0,0,0.392766988,-4.004746288
298,263768,9375,0,1,0,2,2,0,0,0,0,5,47,13,106,2534,36662,1393,1134,900,49,834,50,1001,2483,2517,1050,36,-2.392807528,-1.867676145
299,40059,10146,0,1,0,2,2,0,0,0,0,5,6,6,233,5806,1770,2653,2385,1803,1884,1303,4239,415,5205,1960,917,6868,-2.425441351,1.615374096
300,189103,7826,2,1,2,2,2,8,0,0,0,5,191,61,549,3549,110245,9701,4814,23571,200,4667,6235,5516,1234,433,0,0,3.696885369,-2.241039712
301,1229589,9796,5,1,0,4,4,0,0,0,0,13,134,70,832,10515,89704,1049709,9689,15788,4288,1932,2846,351,13090,7049,2365,11194,3.672324666,2.514872957
302,25426,5180,0,0,0,1,0,0,0,0,0,5,23,19,198,13002,2652,898,1534,833,1118,4471,0,0,0,0,0,0,-1.879035542,-3.972791632
303,89106,6658,0,1,0,2,2,2,0,0,0,7,93,59,260,6670,26449,1723,18461,7787,934,21555,1568,2752,517,0,0,0,0.592976514,-0.330451024
304,36144,4084,0,0,0,0,0,0,0,0,0,4,22,18,2589,4366,18100,1213,2058,3023,0,0,0,0,0,0,0,0,1.580559207,-2.772476545
305,25279,9675,0,1,0,2,2,0,0,0,0,5,6,6,99,585,87,62,117,404,46,40,43,51,416,104,112,350,-3.617265679,1.456824791
306,163654,8924,0,1,0,2,2,0,0,0,0,5,9,6,268,2050,8588,5333,2267,1991,2149,1067,1651,899,2017,1483,1287,0,-4.61470716,-2.008814903
307,142753,12236,3,1,2,4,4,0,0,0,0,11,169,56,48,67,4084,95025,10471,3832,2085,5455,1262,6684,1269,2419,63,6035,-7.305046257,0.932974014
308,12040,6152,0,0,0,2,2,0,0,0,0,4,6,6,0,230,3882,1270,1080,2070,634,1550,514,480,0,0,0,0,-2.277986269,-0.11732438
309,20588,8337,0,1,0,4,2,0,0,0,0,9,15,15,1134,6141,2227,548,1119,2955,970,1869,70,1492,406,1598,0,0,-2.92580329,-0.088130115
310,39560,7741,0,1,0,4,4,0,0,0,0,7,1,1,3584,3168,16674,1240,1416,1472,180,742,622,1594,1570,102,0,0,0.506027994,-2.469446378
311,73151,8375,0,1,0,2,2,0,0,0,0,5,97,83,548,16234,23034,3451,8757,6783,866,2117,3200,2001,2665,1918,52,0,-0.323699154,-2.341334979
312,38553,3325,0,0,0,0,0,0,0,0,0,5,82,66,354,1133,19059,1532,6339,4651,0,0,0,0,0,0,0,0,2.106571353,-1.824640442
313,105495,10447,0,1,0,2,2,0,0,0,0,5,43,26,61,4761,15753,294,3170,1783,689,1805,749,752,1077,443,759,483,-1.92694243,-1.433216778
314,19615,98,0,0,0,0,0,0,0,0,0,0,51,33,169,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.272221446,-4.199839075
315,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.441940341,2.092501878
316,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.543602609,1.748491548
317,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258210344,2.636515874
318,90079,5743,1,0,2,1,0,0,0,0,0,9,127,76,8644,9294,51704,1656,14529,1848,400,434,58,1504,0,0,0,0,1.807197664,-3.511608471
319,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.640654465,0.864551481
320,5956,7303,0,1,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,4028,1896,15,0,0,-4.138888203,3.657264318
321,65737,10637,0,0,0,2,2,0,0,0,0,5,19,15,1852,48,14,19,45,38,17,24,15,17,53,57880,1260,4425,-0.703472424,5.153652343
322,4392,548,0,0,0,0,0,0,0,0,0,0,33,24,776,2585,0,0,0,0,0,0,0,0,0,0,0,0,-2.232379743,-5.591729135
323,8432,1369,0,0,0,0,0,0,0,0,0,1,71,12,0,6329,2035,0,0,0,0,0,0,0,0,0,0,0,-0.93742215,-5.630537709
324,281721,9810.400391,0,1,0,2,2,0,0,0,0,9,235,57,1199,10363,197844,11230,20666,8530,1070,884,47,151,2231,885,84,132,3.621924003,-4.503589599
325,59937,5179,0,0,0,1,0,0,0,0,0,5,6,5,13969,4850,6917,3416,19820,7884,1583,870,0,0,0,0,0,0,-1.497979875,-1.70479684
